id,session,age,age_cl,appearance_cl,bmi,schooling,asq_cl,provider_second,asian_cl,black_cl,hispanic_cl,othrace_cl,reg,hot,massage_cl,lnw,llength,unsafe,asian,black,hispanic,other,white,asq,cohab,married,divorced,separated,nevermarried,widowed
623.0,1,40,51.0,2,34.32617,14.0,2601.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6051702,4.787492,1.0,0,0,0,1,0,1600.0,0,1,0,0,0,0
335.0,4,36,56.0,6,21.63077,14.0,3136.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.857933,4.0943446,1.0,0,0,0,1,0,1296.0,0,0,1,0,0,0
108.0,4,43,50.0,9,32.446156,14.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.61417,2.862201,1.0,0,0,0,0,1,1849.0,0,0,0,0,1,0
337.0,2,41,55.0,6,22.271349,16.0,3025.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.828314,4.787492,0.0,0,0,0,0,1,1681.0,1,0,0,0,0,0
371.0,2,50,24.0,8,22.987514,14.0,576.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.090077,2.7080503,1.0,0,0,0,0,1,2500.0,0,1,0,0,0,0
322.0,2,40,45.0,5,20.980257,14.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.1743875,0.0,0,0,0,0,1,1600.0,0,0,0,1,0,0
326.0,1,46,48.0,6,,14.0,2304.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.768321,4.0943446,0.0,0,0,0,0,1,2116.0,0,0,1,0,0,0
634.0,2,18,55.0,8,21.453857,14.0,3025.0,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.2983174,4.787492,1.0,1,0,0,0,0,324.0,0,0,0,0,1,0
396.0,3,44,80.0,8,28.339632,14.0,6400.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.6051702,4.0943446,0.0,0,0,0,1,0,1936.0,0,1,0,0,0,0
247.0,2,43,57.0,8,21.924706,14.0,3249.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1849.0,,,,,,
585.0,2,41,40.0,8,,14.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,3.4011974,1.0,0,0,0,0,1,1681.0,0,0,1,0,0,0
582.0,4,35,27.0,1,21.453857,14.0,729.0,1,0.0,0.0,0.0,0.0,1.0,0.0,,5.0106354,4.0943446,0.0,0,0,0,0,1,1225.0,0,0,0,0,1,0
285.0,1,33,60.0,7,22.044767,16.0,3600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3397713,5.192957,1.0,0,0,0,0,1,1089.0,0,1,0,0,0,0
360.0,3,24,,,23.401056,16.0,,1,,,,,0.0,1.0,1.0,6.214608,4.787492,1.0,0,0,0,0,1,576.0,0,0,0,0,1,0
385.0,2,39,30.0,10,50.214287,14.0,900.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17012,3.4011974,1.0,0,0,0,0,1,1521.0,0,0,0,0,1,0
280.0,2,37,38.0,8,23.625288,14.0,1444.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.857933,4.787492,1.0,0,0,0,0,1,1369.0,0,0,0,0,1,0
347.0,1,43,55.0,4,25.10187,14.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4161005,4.0943446,1.0,0,0,0,0,1,1849.0,1,0,0,0,0,0
378.0,1,36,40.0,8,21.63077,14.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3969297,3.4011974,1.0,0,0,0,0,1,1296.0,0,1,0,0,0,0
385.0,1,39,40.0,9,50.214287,14.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.560682,4.0943446,1.0,0,0,0,0,1,1521.0,0,0,0,0,1,0
366.0,2,47,30.0,7,23.294674,14.0,900.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.857933,4.0943446,0.0,0,0,0,0,1,2209.0,0,0,1,0,0,0
327.0,1,33,35.0,8,18.243944,12.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.9077554,6.173786,0.0,0,0,0,0,1,1089.0,0,0,0,0,1,0
319.0,4,62,33.0,8,22.462723,16.0,1089.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,1.0,0,0,0,0,1,3844.0,1,0,0,0,0,0
134.0,1,40,42.0,7,25.83983,16.0,1764.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5786195,4.2195077,1.0,0,0,0,0,1,1600.0,1,0,0,0,0,0
337.0,1,41,58.0,6,22.271349,16.0,3364.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.828314,4.787492,0.0,0,0,0,0,1,1681.0,1,0,0,0,0,0
115.0,3,23,55.0,10,19.689165,16.0,3025.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0106354,5.192957,0.0,0,0,0,0,1,529.0,0,0,0,0,1,0
604.0,2,24,45.0,6,19.13491,14.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7037826,4.0943446,1.0,0,1,0,0,0,576.0,0,0,0,0,1,0
246.0,4,33,45.0,7,25.085424,11.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.521461,4.0943446,0.0,0,1,0,0,0,1089.0,0,0,0,0,1,0
29.0,3,61,59.0,8,21.78719,14.0,3481.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0106354,4.787492,1.0,0,0,0,0,1,3721.0,0,0,1,0,0,0
613.0,2,24,27.5,8,18.792604,16.0,756.25,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.214608,3.4011974,0.0,0,0,0,0,1,576.0,0,0,0,0,1,0
514.0,3,46,53.0,7,23.025951,14.0,2809.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2182746,4.1743875,0.0,0,0,0,0,1,2116.0,0,0,1,0,0,0
582.0,1,35,65.0,1,21.453857,14.0,4225.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7037826,4.0943446,0.0,0,0,0,0,1,1225.0,0,0,0,0,1,0
580.0,4,39,32.0,8,20.221186,16.0,1024.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.173786,3.218876,1.0,0,0,0,0,1,1521.0,1,0,0,0,0,0
325.0,2,24,52.5,5,20.113611,16.0,2756.25,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.9077554,4.787492,0.0,0,0,0,0,1,576.0,0,0,0,0,1,0
315.0,4,39,50.0,6,21.924706,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.787492,0.0,0,0,0,0,1,1521.0,0,0,1,0,0,0
384.0,1,25,48.0,6,19.366392,16.0,2304.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,5.7037826,1.0,1,0,0,0,0,625.0,1,0,0,0,0,0
343.0,1,36,58.0,5,20.546234,16.0,3364.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6629605,4.317488,0.0,0,0,0,0,1,1296.0,0,0,1,0,0,0
632.0,3,40,45.0,6,28.188906,16.0,2025.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.164786,4.787492,1.0,0,0,0,0,1,1600.0,0,1,0,0,0,0
329.0,2,43,42.0,7,19.195547,12.0,1764.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3969297,3.912023,1.0,0,0,0,0,1,1849.0,0,0,0,0,1,0
622.0,2,24,55.0,8,18.288242,16.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.437752,5.480639,1.0,0,0,0,0,1,576.0,0,0,0,0,1,0
196.0,1,49,55.0,6,27.365917,14.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.521461,4.0943446,1.0,0,0,0,0,1,2401.0,0,0,1,0,0,0
584.0,4,28,35.0,7,20.504168,14.0,1225.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.521461,4.0943446,1.0,1,0,0,0,0,784.0,0,0,0,0,1,0
631.0,2,40,60.0,6,18.720844,16.0,3600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.857933,4.787492,0.0,0,0,0,0,1,1600.0,0,0,1,0,0,0
588.0,1,25,25.0,8,30.893555,16.0,625.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0106354,4.787492,0.0,0,0,1,0,0,625.0,0,0,1,0,0,0
630.0,2,33,40.0,4,25.821856,14.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.075174,5.0106354,1.0,0,0,0,0,1,1089.0,0,1,0,0,0,0
319.0,3,62,35.0,6,22.462723,16.0,1225.0,2,0.0,0.0,0.0,0.0,0.0,0.0,,5.857933,4.0943446,1.0,0,0,0,0,1,3844.0,1,0,0,0,0,0
592.0,4,45,61.0,6,21.96875,14.0,3721.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2574954,4.6051702,1.0,0,0,0,0,1,2025.0,1,0,0,0,0,0
382.0,1,33,45.0,6,29.261187,16.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.521461,3.4011974,1.0,0,0,0,0,1,1089.0,0,0,0,0,1,0
397.0,3,28,40.0,8,28.971931,16.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.857933,4.0943446,1.0,0,0,0,0,1,784.0,0,1,0,0,0,0
621.0,1,35,35.0,5,18.879395,16.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.075174,5.0106354,0.0,0,0,0,0,1,1225.0,1,0,0,0,0,0
395.0,3,33,34.0,8,24.363579,14.0,1156.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.616771,4.0943446,1.0,0,0,0,0,1,1089.0,0,0,0,1,0,0
421.0,1,25,55.0,5,19.13491,16.0,3025.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.9077554,4.0943446,1.0,0,0,0,0,1,625.0,1,0,0,0,0,0
594.0,1,28,28.0,7,17.331747,14.0,784.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.480639,2.7080503,0.0,0,0,0,0,1,784.0,0,0,0,0,1,0
625.0,1,21,45.0,5,22.312012,14.0,2025.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.809143,3.8066626,1.0,0,0,0,0,1,441.0,0,0,0,0,1,0
357.0,1,45,40.0,8,19.523905,16.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.2791467,4.4998097,0.0,0,0,0,0,1,2025.0,0,1,0,0,0,0
356.0,2,46,50.0,3,,14.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.521461,4.0943446,1.0,0,0,0,0,1,2116.0,0,0,1,0,0,0
238.0,3,42,22.0,10,21.254725,16.0,484.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.684612,3.4011974,0.0,0,0,0,0,1,1764.0,0,0,1,0,0,0
421.0,4,25,60.0,1,19.13491,16.0,3600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.857933,4.787492,0.0,0,0,0,0,1,625.0,1,0,0,0,0,0
238.0,2,42,45.0,5,21.254725,16.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.3969297,3.4011974,0.0,0,0,0,0,1,1764.0,0,0,1,0,0,0
238.0,1,42,35.0,1,21.254725,16.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.3969297,2.9957323,0.0,0,0,0,0,1,1764.0,0,0,1,0,0,0
28.0,3,41,35.0,10,24.02832,12.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,5.521461,4.0943446,0.0,0,0,0,0,1,1681.0,0,0,1,0,0,0
338.0,2,33,25.0,7,21.453857,12.0,625.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521461,4.0943446,0.0,0,0,0,0,1,1089.0,1,0,0,0,0,0
247.0,1,43,50.0,5,21.924706,14.0,2500.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.521461,4.787492,0.0,0,0,0,0,1,1849.0,,,,,,
278.0,1,31,30.0,8,19.83741,16.0,900.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9914646,4.0943446,1.0,1,0,0,0,0,961.0,0,0,0,0,1,0
357.0,3,45,45.0,6,19.523905,16.0,2025.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.809143,4.4998097,0.0,0,0,0,0,1,2025.0,0,1,0,0,0,0
605.0,4,42,,5,20.068338,16.0,,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.075174,4.0943446,0.0,0,0,0,1,0,1764.0,0,0,0,0,1,0
134.0,4,40,35.0,7,25.83983,16.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9914646,3.8066626,1.0,0,0,0,0,1,1600.0,1,0,0,0,0,0
408.0,2,32,25.0,5,21.019484,16.0,625.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.886104,3.912023,0.0,0,1,0,0,0,1024.0,0,0,0,0,1,0
634.0,3,18,,,21.453857,14.0,,2,,,,,1.0,0.0,1.0,5.809143,3.8066626,0.0,1,0,0,0,0,324.0,0,0,0,0,1,0
598.0,1,50,52.0,8,21.453857,16.0,2704.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.521461,4.0943446,1.0,0,0,0,0,1,2500.0,0,0,1,0,0,0
374.0,1,47,71.0,4,24.389795,14.0,5041.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.809143,5.192957,1.0,0,0,0,0,1,2209.0,0,0,0,0,1,0
592.0,1,45,,7,21.96875,14.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.1441665,4.248495,0.0,0,0,0,0,1,2025.0,1,0,0,0,0,0
340.0,2,37,45.0,5,18.597883,14.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.214608,4.787492,1.0,0,0,0,0,1,1369.0,0,0,1,0,0,0
243.0,1,27,25.0,5,,11.0,625.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.9914646,3.4011974,0.0,0,1,0,0,0,729.0,1,0,0,0,0,0
376.0,1,37,24.0,9,21.924706,16.0,576.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.5859995,4.4998097,1.0,0,0,0,0,1,1369.0,0,0,1,0,0,0
604.0,1,24,55.0,6,19.13491,14.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.787492,1.0,0,1,0,0,0,576.0,0,0,0,0,1,0
343.0,3,36,56.0,7,20.546234,16.0,3136.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.616771,5.480639,1.0,0,0,0,0,1,1296.0,0,0,1,0,0,0
334.0,4,45,35.0,6,19.13491,14.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.684612,2.7080503,0.0,0,0,0,0,1,2025.0,0,0,0,0,1,0
376.0,4,37,45.0,6,21.924706,16.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8675346,5.7037826,1.0,0,0,0,0,1,1369.0,0,0,1,0,0,0
395.0,1,33,55.0,3,24.363579,14.0,3025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9044533,3.8066626,1.0,0,0,0,0,1,1089.0,0,0,0,1,0,0
371.0,3,50,29.0,8,22.987514,14.0,841.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173786,3.218876,1.0,0,0,0,0,1,2500.0,0,1,0,0,0,0
123.0,3,27,39.0,8,19.043617,16.0,1521.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.5859995,4.4998097,1.0,0,0,0,1,0,729.0,0,0,1,0,0,0
115.0,2,23,40.0,7,19.689165,16.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.4998097,0.0,0,0,0,0,1,529.0,0,0,0,0,1,0
589.0,3,34,45.0,2,23.734442,16.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5118914,4.1431346,1.0,0,0,0,0,1,1156.0,0,0,0,0,1,0
309.0,4,46,45.0,9,20.595703,14.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5859995,3.8066626,1.0,0,0,0,0,1,2116.0,0,0,1,0,0,0
383.0,2,27,,,20.595703,16.0,,,,,,,1.0,0.0,1.0,5.7037826,4.787492,1.0,0,0,0,0,1,729.0,0,0,1,0,0,0
382.0,2,33,55.0,5,29.261187,16.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2983174,4.0943446,1.0,0,0,0,0,1,1089.0,0,0,0,0,1,0
598.0,2,50,56.0,5,21.453857,16.0,3136.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.192957,5.0106354,1.0,0,0,0,0,1,2500.0,0,0,1,0,0,0
340.0,3,37,45.0,5,18.597883,14.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.214608,4.787492,0.0,0,0,0,0,1,1369.0,0,0,1,0,0,0
367.0,2,18,50.0,3,17.163086,14.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9914646,3.4011974,1.0,0,0,0,0,1,324.0,1,0,0,0,0,0
382.0,4,33,65.0,1,29.261187,16.0,4225.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.075174,4.0943446,0.0,0,0,0,0,1,1089.0,0,0,0,0,1,0
602.0,4,32,45.0,7,21.924706,16.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521461,4.0943446,0.0,0,0,0,0,1,1024.0,1,0,0,0,0,0
328.0,1,49,46.0,7,26.946045,16.0,2116.0,1,,,,,0.0,0.0,1.0,5.3752785,3.912023,1.0,0,0,0,1,0,2401.0,0,0,1,0,0,0
315.0,2,39,50.0,8,21.924706,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.787492,0.0,0,0,0,0,1,1521.0,0,0,1,0,0,0
383.0,3,27,50.0,9,20.595703,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.214608,4.0943446,1.0,0,0,0,0,1,729.0,0,0,1,0,0,0
630.0,1,33,66.0,6,25.821856,14.0,4356.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.4228487,5.192957,1.0,0,0,0,0,1,1089.0,0,1,0,0,0,0
338.0,1,33,,,21.453857,12.0,,1,,,,,0.0,0.0,0.0,4.4716387,5.480639,0.0,0,0,0,0,1,1089.0,1,0,0,0,0,0
388.0,1,31,37.5,6,21.031477,16.0,1406.25,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.0943446,0.0,0,0,0,0,1,961.0,0,0,0,0,1,0
359.0,1,38,57.0,7,21.453857,16.0,3249.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4228487,8.881836,0.0,0,0,0,0,1,1444.0,0,0,1,0,0,0
630.0,3,33,70.0,4,25.821856,14.0,4900.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.787492,5.0106354,1.0,0,0,0,0,1,1089.0,0,1,0,0,0,0
604.0,4,24,60.0,5,19.13491,14.0,3600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521461,4.0943446,1.0,0,1,0,0,0,576.0,0,0,0,0,1,0
335.0,3,36,45.0,9,21.63077,14.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.214608,4.0943446,0.0,0,0,0,1,0,1296.0,0,0,1,0,0,0
246.0,2,33,37.5,8,25.085424,11.0,1406.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.480639,3.912023,0.0,0,1,0,0,0,1089.0,0,0,0,0,1,0
123.0,2,27,37.0,6,19.043617,16.0,1369.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,0.0,0,0,0,1,0,729.0,0,0,1,0,0,0
361.0,1,32,65.0,8,25.821856,16.0,4225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.480639,3.912023,0.0,0,0,0,0,1,1024.0,0,1,0,0,0,0
392.0,2,27,45.0,4,17.591139,14.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7037826,4.0943446,1.0,1,0,0,0,0,729.0,0,0,0,0,1,0
28.0,2,41,58.0,1,24.02832,12.0,3364.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,5.799093,3.912023,0.0,0,0,0,0,1,1681.0,0,0,1,0,0,0
115.0,4,23,50.0,10,19.689165,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.2983174,4.787492,0.0,0,0,0,0,1,529.0,0,0,0,0,1,0
376.0,3,37,35.0,9,21.924706,16.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521461,4.0943446,1.0,0,0,0,0,1,1369.0,0,0,1,0,0,0
688.0,1,21,29.0,8,18.559458,14.0,841.0,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.3969297,3.6888795,0.0,0,0,0,0,1,441.0,0,0,0,0,1,0
619.0,3,37,36.0,8,29.177246,12.0,1296.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.9914646,3.4011974,0.0,0,0,0,0,1,1369.0,0,1,0,0,0,0
319.0,2,62,40.0,4,22.462723,16.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857933,4.787492,1.0,0,0,0,0,1,3844.0,1,0,0,0,0,0
360.0,1,24,35.0,6,23.401056,16.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,5.480639,0.0,0,0,0,0,1,576.0,0,0,0,0,1,0
634.0,4,18,62.5,3,21.453857,14.0,3906.25,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.2983174,4.0943446,1.0,1,0,0,0,0,324.0,0,0,0,0,1,0
589.0,1,34,45.0,2,23.734442,16.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.3471074,3.912023,1.0,0,0,0,0,1,1156.0,0,0,0,0,1,0
321.0,4,31,38.0,6,20.358654,16.0,1444.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.684612,5.7037826,1.0,0,0,0,0,1,961.0,0,0,0,0,1,0
397.0,1,28,48.0,6,28.971931,16.0,2304.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.5157304,4.248495,1.0,0,0,0,0,1,784.0,0,1,0,0,0,0
322.0,3,40,38.0,5,20.980257,14.0,1444.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,4.0943446,0.0,0,0,0,0,1,1600.0,0,0,0,1,0,0
688.0,2,21,40.0,5,18.559458,14.0,1600.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.214608,4.787492,0.0,0,0,0,0,1,441.0,0,0,0,0,1,0
622.0,4,24,50.0,8,18.288242,16.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.057155,7.6496925,1.0,0,0,0,0,1,576.0,0,0,0,0,1,0
396.0,1,44,40.0,6,28.339632,14.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8928523,3.8066626,0.0,0,0,0,1,0,1936.0,0,1,0,0,0,0
368.0,2,42,27.5,7,22.312012,14.0,756.25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1764.0,0,0,1,0,0,0
368.0,1,42,52.0,5,22.312012,14.0,2704.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1764.0,0,0,1,0,0,0
243.0,3,27,38.0,3,,11.0,1444.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9914646,3.8066626,0.0,0,1,0,0,0,729.0,1,0,0,0,0,0
108.0,1,43,42.0,4,32.446156,14.0,1764.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.3969297,1.609438,1.0,0,0,0,0,1,1849.0,0,0,0,0,1,0
328.0,3,49,52.0,4,26.946045,16.0,2704.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.288267,3.912023,1.0,0,0,0,1,0,2401.0,0,0,1,0,0,0
355.0,3,50,42.0,8,19.764273,16.0,1764.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.3783603,4.4998097,0.0,0,0,0,0,1,2500.0,0,1,0,0,0,0
424.0,4,38,39.0,6,22.961893,14.0,1521.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.8675346,4.0943446,1.0,0,0,0,0,1,1444.0,1,0,0,0,0,0
335.0,1,36,42.0,7,21.63077,14.0,1764.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.3969297,3.4011974,0.0,0,0,0,1,0,1296.0,0,0,1,0,0,0
623.0,3,40,35.0,6,34.32617,14.0,1225.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0106354,4.787492,1.0,0,0,0,1,0,1600.0,0,1,0,0,0,0
393.0,3,30,40.0,5,19.202654,16.0,1600.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.0943446,0.0,0,0,0,0,1,900.0,0,0,0,0,1,0
321.0,1,31,49.0,9,20.358654,16.0,2401.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.9077554,5.192957,0.0,0,0,0,0,1,961.0,0,0,0,0,1,0
134.0,3,40,55.0,5,25.83983,16.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.480639,4.317488,1.0,0,0,0,0,1,1600.0,1,0,0,0,0,0
326.0,2,46,,5,,14.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.1092477,2.9957323,0.0,0,0,0,0,1,2116.0,0,0,1,0,0,0
328.0,4,49,47.0,6,26.946045,16.0,2209.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4234805,4.4998097,1.0,0,0,0,1,0,2401.0,0,0,1,0,0,0
622.0,1,24,52.0,4,18.288242,16.0,2704.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.684612,4.4998097,1.0,0,0,0,0,1,576.0,0,0,0,0,1,0
378.0,4,36,45.0,8,21.63077,14.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.214608,4.0943446,1.0,0,0,0,0,1,1296.0,0,1,0,0,0,0
301.0,4,32,65.0,2,30.996473,16.0,4225.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7037826,4.0943446,0.0,0,0,0,1,0,1024.0,1,0,0,0,0,0
408.0,1,32,40.0,1,21.019484,16.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.530461,3.5553482,0.0,0,1,0,0,0,1024.0,0,0,0,0,1,0
580.0,1,39,30.0,6,20.221186,16.0,900.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5859995,3.8066626,0.0,0,0,0,0,1,1521.0,1,0,0,0,0,0
603.0,1,51,45.0,6,25.821856,16.0,2025.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.4998097,4.787492,0.0,0,0,0,0,1,2601.0,0,0,1,0,0,0
